Date,Close
4/12/2019,190.85
4/15/2019,191.16
4/16/2019,189.52
4/17/2019,189.65
4/18/2019,189.36
4/22/2019,190.38
4/23/2019,189.79
4/24/2019,190.06
4/25/2019,190.48
4/26/2019,191.71
4/29/2019,191.77
4/30/2019,194.44
5/1/2019,193.27
5/2/2019,191.72
5/3/2019,192.41
5/6/2019,190.9
5/7/2019,189.75
5/8/2019,187.88
5/9/2019,188.61
5/10/2019,191.76
5/13/2019,194.93
5/14/2019,194.9
5/15/2019,194.86
5/16/2019,197.11
5/17/2019,198.98
5/20/2019,199.35
5/21/2019,198.9
5/22/2019,201.93
5/23/2019,203.53
5/24/2019,203.37
5/28/2019,201.17
5/29/2019,198.72
5/30/2019,198.94
5/31/2019,198.21
6/3/2019,199.58
6/4/2019,199.38
6/5/2019,204.65
6/6/2019,205.76
6/7/2019,204.39
6/10/2019,203.42
6/11/2019,201.97
6/12/2019,204.55
6/13/2019,204.77
6/14/2019,206.96
6/17/2019,206.37
6/18/2019,205.42
6/19/2019,206.24
6/20/2019,206.38
6/21/2019,207.55
6/24/2019,208.2
6/25/2019,206.22
6/26/2019,203.07
6/27/2019,204.55
6/28/2019,204.86
7/1/2019,204.02
7/2/2019,207.66
7/3/2019,208.73
7/5/2019,208.11
7/8/2019,209.13
7/9/2019,208.16
7/10/2019,209.48
7/11/2019,210.4
7/12/2019,208.73
7/15/2019,208.85
7/16/2019,207.88
7/17/2019,209.91
7/18/2019,212.36
7/19/2019,209.73
7/22/2019,209.36
7/23/2019,207.3
7/24/2019,210.06
7/25/2019,207.63
7/26/2019,209.17
7/29/2019,211.38
7/30/2019,209.39
7/31/2019,207.17
8/1/2019,210.26
8/2/2019,211.41
8/5/2019,208.05
8/6/2019,211.4
8/7/2019,212.87
8/8/2019,215.22
8/9/2019,216.48
8/12/2019,215.45
8/13/2019,215.62
8/14/2019,214.96
8/15/2019,217.15
8/16/2019,217.53
8/19/2019,218.96
8/20/2019,219.13
8/21/2019,221.26
8/22/2019,221.62
8/23/2019,221.9
8/26/2019,223.62
8/27/2019,224.01
8/28/2019,221.19
8/29/2019,221.12
8/30/2019,219.08
9/3/2019,225.56
9/4/2019,224.12
9/5/2019,219.81
9/6/2019,220.14
9/9/2019,219.89
9/10/2019,218.12
9/11/2019,220.06
9/12/2019,220.74
9/13/2019,218.49
9/16/2019,218.31
9/17/2019,222.22
9/18/2019,223.9
9/19/2019,224.9
9/20/2019,225.72
9/23/2019,225.28
9/24/2019,228.51
9/25/2019,229.37
9/26/2019,231.72
9/27/2019,231.26
9/30/2019,232.99
10/1/2019,232.03
10/2/2019,229.11
10/3/2019,230.17
10/4/2019,233.59
10/7/2019,232.55
10/8/2019,229.97
10/9/2019,233.36
10/10/2019,232
10/11/2019,229.54
10/14/2019,228.9
10/15/2019,227.54
10/16/2019,229.91
10/17/2019,231.09
10/18/2019,232.48
10/21/2019,232.8
10/22/2019,236.24
10/23/2019,236
10/24/2019,237.55
10/25/2019,236.88
10/28/2019,233.23
10/29/2019,232.6
10/30/2019,235.46
10/31/2019,238.34
11/1/2019,235.71
11/4/2019,229.6
11/5/2019,227.11
11/6/2019,227.49
11/7/2019,223.09
11/8/2019,222.08
11/11/2019,222.22
11/12/2019,223.22
11/13/2019,227.91
11/14/2019,229.87
11/15/2019,231.42
11/18/2019,232.16
11/19/2019,232.66
11/20/2019,235.22
11/21/2019,235.14
11/22/2019,233.38
11/25/2019,232.56
11/26/2019,234.92
11/27/2019,233.07
11/29/2019,233.82
12/2/2019,231.25
12/3/2019,232.23
12/4/2019,234.26
12/5/2019,234.56
12/6/2019,234.39
12/9/2019,234.27
12/10/2019,234.45
12/11/2019,235.78
12/12/2019,233.9
12/13/2019,236.95
12/16/2019,239.47
12/17/2019,239.82
12/18/2019,240.29
12/19/2019,240.65
12/20/2019,242.71
12/23/2019,238.78
12/24/2019,240.51
12/26/2019,241.96
12/27/2019,242.51
12/30/2019,241.29
12/31/2019,242.16
1/2/2020,238.62
1/3/2020,240.32
1/6/2020,241.52
1/7/2020,241.31
1/8/2020,241.2
1/9/2020,243.09
1/10/2020,243.55
1/13/2020,246.4
1/14/2020,247.73
1/15/2020,251.58
1/16/2020,252.27
1/17/2020,253.4
1/21/2020,256.89
1/22/2020,259.9
1/23/2020,260.08
1/24/2020,263.72
1/27/2020,266.74
1/28/2020,265.81
1/29/2020,265.76
1/30/2020,269.93
1/31/2020,268.2
2/3/2020,266.81
2/4/2020,264.54
2/5/2020,266.71
2/6/2020,268.33
2/7/2020,269.54
2/10/2020,271.74
2/11/2020,272.15
2/12/2020,270.26
2/13/2020,275.47
2/14/2020,278.52
2/18/2020,282.04
2/19/2020,274.67
2/20/2020,277.03
2/21/2020,277.59
2/24/2020,273.94
2/25/2020,270.33
2/26/2020,269.47
2/27/2020,255.85
2/28/2020,252.76
3/2/2020,268.35
3/3/2020,265.15
3/4/2020,282.22
3/5/2020,276.16
3/6/2020,271.82
3/9/2020,261.28
3/10/2020,255.73
3/11/2020,241.26
3/12/2020,208.89
3/13/2020,221.56
3/16/2020,201.37
3/17/2020,221.76
3/18/2020,210.64
3/19/2020,207.1
3/20/2020,191.75
3/23/2020,181.66
3/24/2020,206.53
3/25/2020,210.27
3/26/2020,231.1
3/27/2020,231.95
3/30/2020,246.01
3/31/2020,240.62
4/1/2020,218.23
4/2/2020,226.45
4/3/2020,221.64
4/6/2020,234.51
4/7/2020,228.49
4/8/2020,233.5
4/9/2020,245.28
