Date,Close
4/12/2019,198.87
4/15/2019,199.23
4/16/2019,199.25
4/17/2019,203.13
4/18/2019,203.86
4/22/2019,204.53
4/23/2019,207.48
4/24/2019,207.16
4/25/2019,205.28
4/26/2019,204.3
4/29/2019,204.61
4/30/2019,200.67
5/1/2019,210.52
5/2/2019,209.15
5/3/2019,211.75
5/6/2019,208.48
5/7/2019,202.86
5/8/2019,202.9
5/9/2019,200.72
5/10/2019,197.18
5/13/2019,185.72
5/14/2019,188.66
5/15/2019,190.92
5/16/2019,190.08
5/17/2019,189
5/20/2019,183.09
5/21/2019,186.6
5/22/2019,182.78
5/23/2019,179.66
5/24/2019,178.97
5/28/2019,178.23
5/29/2019,177.38
5/30/2019,178.3
5/31/2019,175.07
6/3/2019,173.3
6/4/2019,179.64
6/5/2019,182.54
6/6/2019,185.22
6/7/2019,190.15
6/10/2019,192.58
6/11/2019,194.81
6/12/2019,194.19
6/13/2019,194.15
6/14/2019,192.74
6/17/2019,193.89
6/18/2019,198.45
6/19/2019,197.87
6/20/2019,199.46
6/21/2019,198.78
6/24/2019,198.58
6/25/2019,195.57
6/26/2019,199.8
6/27/2019,199.74
6/28/2019,197.92
7/1/2019,201.55
7/2/2019,202.73
7/3/2019,204.41
7/5/2019,204.23
7/8/2019,200.02
7/9/2019,201.24
7/10/2019,203.23
7/11/2019,201.75
7/12/2019,203.3
7/15/2019,205.21
7/16/2019,204.5
7/17/2019,203.35
7/18/2019,205.66
7/19/2019,202.59
7/22/2019,207.22
7/23/2019,208.84
7/24/2019,208.67
7/25/2019,207.02
7/26/2019,207.74
7/29/2019,209.68
7/30/2019,208.78
7/31/2019,213.04
8/1/2019,208.43
8/2/2019,204.02
8/5/2019,193.34
8/6/2019,197
8/7/2019,199.04
8/8/2019,203.43
8/9/2019,200.99
8/12/2019,200.48
8/13/2019,208.97
8/14/2019,202.75
8/15/2019,201.74
8/16/2019,206.5
8/19/2019,210.35
8/20/2019,210.36
8/21/2019,212.64
8/22/2019,212.46
8/23/2019,202.64
8/26/2019,206.49
8/27/2019,204.16
8/28/2019,205.53
8/29/2019,209.01
8/30/2019,208.74
9/3/2019,205.7
9/4/2019,209.19
9/5/2019,213.28
9/6/2019,213.26
9/9/2019,214.17
9/10/2019,216.7
9/11/2019,223.59
9/12/2019,223.09
9/13/2019,218.75
9/16/2019,219.9
9/17/2019,220.7
9/18/2019,222.77
9/19/2019,220.96
9/20/2019,217.73
9/23/2019,218.72
9/24/2019,217.68
9/25/2019,221.03
9/26/2019,219.89
9/27/2019,218.82
9/30/2019,223.97
10/1/2019,224.59
10/2/2019,218.96
10/3/2019,220.82
10/4/2019,227.01
10/7/2019,227.06
10/8/2019,224.4
10/9/2019,227.03
10/10/2019,230.09
10/11/2019,236.21
10/14/2019,235.87
10/15/2019,235.32
10/16/2019,234.37
10/17/2019,235.28
10/18/2019,236.41
10/21/2019,240.51
10/22/2019,239.96
10/23/2019,243.18
10/24/2019,243.58
10/25/2019,246.58
10/28/2019,249.05
10/29/2019,243.29
10/30/2019,243.26
10/31/2019,248.76
11/1/2019,255.82
11/4/2019,257.5
11/5/2019,257.13
11/6/2019,257.24
11/7/2019,259.43
11/8/2019,260.14
11/11/2019,262.2
11/12/2019,261.96
11/13/2019,264.47
11/14/2019,262.64
11/15/2019,265.76
11/18/2019,267.1
11/19/2019,266.29
11/20/2019,263.19
11/21/2019,262.01
11/22/2019,261.78
11/25/2019,266.37
11/26/2019,264.29
11/27/2019,267.84
11/29/2019,267.25
12/2/2019,264.16
12/3/2019,259.45
12/4/2019,261.74
12/5/2019,265.58
12/6/2019,270.71
12/9/2019,266.92
12/10/2019,268.48
12/11/2019,270.77
12/12/2019,271.46
12/13/2019,275.15
12/16/2019,279.86
12/17/2019,280.41
12/18/2019,279.74
12/19/2019,280.02
12/20/2019,279.44
12/23/2019,284
12/24/2019,284.27
12/26/2019,289.91
12/27/2019,289.8
12/30/2019,291.52
12/31/2019,293.65
1/2/2020,300.35
1/3/2020,297.43
1/6/2020,299.8
1/7/2020,298.39
1/8/2020,303.19
1/9/2020,309.63
1/10/2020,310.33
1/13/2020,316.96
1/14/2020,312.68
1/15/2020,311.34
1/16/2020,315.24
1/17/2020,318.73
1/21/2020,316.57
1/22/2020,317.7
1/23/2020,319.23
1/24/2020,318.31
1/27/2020,308.95
1/28/2020,317.69
1/29/2020,324.34
1/30/2020,323.87
1/31/2020,309.51
2/3/2020,308.66
2/4/2020,318.85
2/5/2020,321.45
2/6/2020,325.21
2/7/2020,320.03
2/10/2020,321.55
2/11/2020,319.61
2/12/2020,327.2
2/13/2020,324.87
2/14/2020,324.95
2/18/2020,319
2/19/2020,323.62
2/20/2020,320.3
2/21/2020,313.05
2/24/2020,298.18
2/25/2020,288.08
2/26/2020,292.65
2/27/2020,273.52
2/28/2020,273.36
3/2/2020,298.81
3/3/2020,289.32
3/4/2020,302.74
3/5/2020,292.92
3/6/2020,289.03
3/9/2020,266.17
3/10/2020,285.34
3/11/2020,275.43
3/12/2020,248.23
3/13/2020,277.97
3/16/2020,242.21
3/17/2020,252.86
3/18/2020,246.67
3/19/2020,244.78
3/20/2020,229.24
3/23/2020,224.37
3/24/2020,246.88
3/25/2020,245.52
3/26/2020,258.44
3/27/2020,247.74
3/30/2020,254.81
3/31/2020,254.29
4/1/2020,240.91
4/2/2020,244.93
4/3/2020,241.41
4/6/2020,262.47
4/7/2020,259.43
4/8/2020,266.07
4/9/2020,267.99
