Date,Close
4/12/2019,309.7
4/15/2019,308.71
4/16/2019,310.06
4/17/2019,310.5
4/18/2019,314.26
4/22/2019,315.26
4/23/2019,333.1
4/24/2019,330.12
4/25/2019,328.87
4/26/2019,328.33
4/29/2019,328.59
4/30/2019,333.33
5/1/2019,331.85
5/2/2019,332.55
5/3/2019,334.07
5/6/2019,335.72
5/7/2019,330.9
5/8/2019,334.18
5/9/2019,339.36
5/10/2019,341.35
5/13/2019,335.37
5/14/2019,336.17
5/15/2019,334.15
5/16/2019,339.39
5/17/2019,337.99
5/20/2019,342.01
5/21/2019,343.95
5/22/2019,341.3
5/23/2019,340.07
5/24/2019,338.78
5/28/2019,337.89
5/29/2019,339.34
5/30/2019,341.96
5/31/2019,338.54
6/3/2019,344.57
6/4/2019,349.35
6/5/2019,352.7
6/6/2019,352.52
6/7/2019,355.23
6/10/2019,351.6
6/11/2019,344.04
6/12/2019,345.51
6/13/2019,349.08
6/14/2019,350.14
6/17/2019,348.69
6/18/2019,353.52
6/19/2019,355.73
6/20/2019,362.8
6/21/2019,359.36
6/24/2019,359.98
6/25/2019,360.56
6/26/2019,359.5
6/27/2019,359.09
6/28/2019,363.54
7/1/2019,361.47
7/2/2019,367.57
7/3/2019,370.38
7/5/2019,369.92
7/8/2019,369.18
7/9/2019,369.73
7/10/2019,368.16
7/11/2019,368.23
7/12/2019,369.45
7/15/2019,367.69
7/16/2019,365.35
7/17/2019,358.47
7/18/2019,356.21
7/19/2019,356.96
7/22/2019,357.63
7/23/2019,357.8
7/24/2019,368.9
7/25/2019,370.32
7/26/2019,369.46
7/29/2019,369.62
7/30/2019,365.99
7/31/2019,362.17
8/1/2019,363.09
8/2/2019,361.91
8/5/2019,358.43
8/6/2019,366.78
8/7/2019,369.3
8/8/2019,377.17
8/9/2019,377.01
8/12/2019,377
8/13/2019,377.22
8/14/2019,368.94
8/15/2019,373.46
8/16/2019,377
8/19/2019,380.47
8/20/2019,381.75
8/21/2019,383
8/22/2019,385.88
8/23/2019,376.89
8/26/2019,380.32
8/27/2019,379.99
8/28/2019,380.97
8/29/2019,384.43
8/30/2019,384.11
9/3/2019,384.69
9/4/2019,389.08
9/5/2019,385.15
9/6/2019,386.56
9/9/2019,380.21
9/10/2019,381.32
9/11/2019,381.55
9/12/2019,386.63
9/13/2019,384.86
9/16/2019,392.66
9/17/2019,393.98
9/18/2019,397.04
9/19/2019,393.43
9/20/2019,388.25
9/23/2019,387.67
9/24/2019,389.17
9/25/2019,390.43
9/26/2019,392.92
9/27/2019,387.87
9/30/2019,390.06
10/1/2019,384.19
10/2/2019,378.16
10/3/2019,380.06
10/4/2019,384.95
10/7/2019,383.78
10/8/2019,382.12
10/9/2019,384.61
10/10/2019,386.88
10/11/2019,381.47
10/14/2019,382.61
10/15/2019,382.75
10/16/2019,382.84
10/17/2019,377.06
10/18/2019,372.48
10/21/2019,374.05
10/22/2019,373.68
10/23/2019,373.09
10/24/2019,374.74
10/25/2019,370.73
10/28/2019,371.84
10/29/2019,371.1
10/30/2019,378.64
10/31/2019,376.68
11/1/2019,379.17
11/4/2019,374.48
11/5/2019,373.63
11/6/2019,379.79
11/7/2019,378.75
11/8/2019,381.86
11/11/2019,381.38
11/12/2019,386.3
11/13/2019,387.69
11/14/2019,390.16
11/15/2019,393.55
11/18/2019,392.76
11/19/2019,390.81
11/20/2019,392.7
11/21/2019,390.26
11/22/2019,390.74
11/25/2019,389.98
11/26/2019,392.5
11/27/2019,394.24
11/29/2019,391.03
12/2/2019,383.62
12/3/2019,381.62
12/4/2019,384.58
12/5/2019,385.94
12/6/2019,386.86
12/9/2019,383.34
12/10/2019,384.44
12/11/2019,386.24
12/12/2019,384.05
12/13/2019,386.47
12/16/2019,385.95
12/17/2019,386.89
12/18/2019,380.57
12/19/2019,383.15
12/20/2019,386.47
12/23/2019,391.9
12/24/2019,390.17
12/26/2019,392.3
12/27/2019,393.6
12/30/2019,391.9
12/31/2019,389.38
1/2/2020,399.37
1/3/2020,413.74
1/6/2020,413.11
1/7/2020,414.5
1/8/2020,411.03
1/9/2020,414.93
1/10/2020,413.83
1/13/2020,419.02
1/14/2020,416.14
1/15/2020,420.95
1/16/2020,425.7
1/17/2020,425.66
1/21/2020,426.15
1/22/2020,424.42
1/23/2020,428.78
1/24/2020,432.5
1/27/2020,432.38
1/28/2020,437.17
1/29/2020,433.84
1/30/2020,435.9
1/31/2020,428.12
2/3/2020,423.86
2/4/2020,430.78
2/5/2020,435.19
2/6/2020,438.97
2/7/2020,439.17
2/10/2020,439.76
2/11/2020,439.85
2/12/2020,436.6
2/13/2020,434.7
2/14/2020,437.85
2/18/2020,435.55
2/19/2020,434.48
2/20/2020,425.97
2/21/2020,427.8
2/24/2020,419.35
2/25/2020,400.36
2/26/2020,400.9
2/27/2020,384.6
2/28/2020,369.87
3/2/2020,381.35
3/3/2020,377.4
3/4/2020,402.03
3/5/2020,384.7
3/6/2020,382.47
3/9/2020,352.03
3/10/2020,367.17
3/11/2020,356.93
3/12/2020,311.38
3/13/2020,328.59
3/16/2020,287.94
3/17/2020,318.83
3/18/2020,333.41
3/19/2020,314.2
3/20/2020,291.22
3/23/2020,276.8
3/24/2020,288.91
3/25/2020,319.67
3/26/2020,350.33
3/27/2020,348.38
3/30/2020,348.85
3/31/2020,338.95
4/1/2020,338.52
4/2/2020,353.96
4/3/2020,350.5
4/6/2020,367.95
4/7/2020,355.28
4/8/2020,361.41
4/9/2020,371
