Date,Close
4/12/2019,104.45
4/15/2019,106.81
4/16/2019,106.31
4/17/2019,108
4/18/2019,108.67
4/22/2019,108.2
4/23/2019,109.3
4/24/2019,110.21
4/25/2019,110.76
4/26/2019,109.94
4/29/2019,110.98
4/30/2019,111.28
5/1/2019,109.65
5/2/2019,109.45
5/3/2019,108.82
5/6/2019,108.62
5/7/2019,105.45
5/8/2019,106.11
5/9/2019,105.64
5/10/2019,104.02
5/13/2019,99.34
5/14/2019,98.75
5/15/2019,100.2
5/16/2019,100.89
5/17/2019,100.39
5/20/2019,100.06
5/21/2019,99.77
5/22/2019,99.57
5/23/2019,97.46
5/24/2019,98.42
5/28/2019,97.27
5/29/2019,95.32
5/30/2019,98.31
5/31/2019,101.59
6/3/2019,100.69
6/4/2019,100.69
6/5/2019,100.29
6/6/2019,102.22
6/7/2019,102.64
6/10/2019,103.78
6/11/2019,106.53
6/12/2019,108.05
6/13/2019,108.66
6/14/2019,110.31
6/17/2019,108.13
6/18/2019,109.47
6/19/2019,109.37
6/20/2019,110.79
6/21/2019,112.19
6/24/2019,112.71
6/25/2019,108.95
6/26/2019,109.07
6/27/2019,108.14
6/28/2019,107.39
7/1/2019,110.09
7/2/2019,109.08
7/3/2019,109.75
7/5/2019,109.64
7/8/2019,110.26
7/9/2019,111.49
7/10/2019,111.69
7/11/2019,110.97
7/12/2019,112.43
7/15/2019,111.75
7/16/2019,112.32
7/17/2019,112.25
7/18/2019,110.12
7/19/2019,108.2
7/22/2019,107.55
7/23/2019,105.49
7/24/2019,106.24
7/25/2019,106.55
7/26/2019,106.1
7/29/2019,103.84
7/30/2019,101.49
7/31/2019,101.75
8/1/2019,97.69
8/2/2019,96.87
8/5/2019,92.86
8/6/2019,92.72
8/7/2019,92.38
8/8/2019,92.92
8/9/2019,90.09
8/12/2019,91
8/13/2019,94.6
8/14/2019,93.17
8/15/2019,93.14
8/16/2019,93.71
8/19/2019,96.2
8/20/2019,93.63
8/21/2019,96.08
8/22/2019,97.21
8/23/2019,95.16
8/26/2019,95.87
8/27/2019,96.75
8/28/2019,99.6
8/29/2019,97.67
8/30/2019,101.53
9/3/2019,101.99
9/4/2019,105
9/5/2019,107.63
9/6/2019,109.62
9/9/2019,108.9
9/10/2019,109.93
9/11/2019,111.36
9/12/2019,111.94
9/13/2019,112.86
9/16/2019,109.56
9/17/2019,111.04
9/18/2019,112.26
9/19/2019,111.74
9/20/2019,111.07
9/23/2019,113.42
9/24/2019,113.37
9/25/2019,112.95
9/26/2019,112.46
9/27/2019,114.3
9/30/2019,114.16
10/1/2019,113.25
10/2/2019,113.07
10/3/2019,112.92
10/4/2019,115.73
10/7/2019,112.16
10/8/2019,112.48
10/9/2019,112.99
10/10/2019,113.91
10/11/2019,115.19
10/14/2019,115.02
10/15/2019,116.51
10/16/2019,116.9
10/17/2019,117.37
10/18/2019,116.98
10/21/2019,116.69
10/22/2019,118.44
10/23/2019,116.63
10/24/2019,115.6
10/25/2019,114.55
10/28/2019,113.42
10/29/2019,112.58
10/30/2019,112.06
10/31/2019,110.4
11/1/2019,111.74
11/4/2019,112.21
11/5/2019,113.28
11/6/2019,112.79
11/7/2019,112.79
11/8/2019,110.35
11/11/2019,108.93
11/12/2019,107.69
11/13/2019,108.4
11/14/2019,108.75
11/15/2019,108.85
11/18/2019,109.06
11/19/2019,106.88
11/20/2019,107.26
11/21/2019,108
11/22/2019,109.04
11/25/2019,112.39
11/26/2019,95.26
11/27/2019,93.03
11/29/2019,91.46
12/2/2019,89.47
12/3/2019,88.65
12/4/2019,89.26
12/5/2019,90.8
12/6/2019,92.24
12/9/2019,93.2
12/10/2019,91.55
12/11/2019,91.5
12/12/2019,92.55
12/13/2019,93.59
12/16/2019,94.22
12/17/2019,92.04
12/18/2019,91.83
12/19/2019,92.1
12/20/2019,94.06
12/23/2019,92.44
12/24/2019,93.23
12/26/2019,92.08
12/27/2019,92.84
12/30/2019,93.49
12/31/2019,94.05
1/2/2020,93.78
1/3/2020,93.03
1/6/2020,93.03
1/7/2020,91.93
1/8/2020,89.79
1/9/2020,91.06
1/10/2020,91.35
1/13/2020,90.77
1/14/2020,90.57
1/15/2020,90.75
1/16/2020,91.08
1/17/2020,91.55
1/21/2020,89.5
1/22/2020,89.87
1/23/2020,87.94
1/24/2020,87.71
1/27/2020,88.4
1/28/2020,86.76
1/29/2020,86.11
1/30/2020,87.61
1/31/2020,87.07
2/3/2020,87.51
2/4/2020,88.31
2/5/2020,88.71
2/6/2020,87.94
2/7/2020,87.14
2/10/2020,87.18
2/11/2020,88.19
2/12/2020,89.52
2/13/2020,89.27
2/14/2020,88.68
2/18/2020,91.08
2/19/2020,91.99
2/20/2020,93.22
2/21/2020,93.89
2/24/2020,91.04
2/25/2020,88.67
2/26/2020,87.75
2/27/2020,85.3
2/28/2020,83.03
3/2/2020,84.56
3/3/2020,81.82
3/4/2020,78.91
3/5/2020,77.99
3/6/2020,80.24
3/9/2020,83.51
3/10/2020,88.06
3/11/2020,83.67
3/12/2020,70.35
3/13/2020,74.7
3/16/2020,67.02
3/17/2020,76.45
3/18/2020,65.57
3/19/2020,70.87
3/20/2020,75.97
3/23/2020,76.37
3/24/2020,79.66
3/25/2020,76.37
3/26/2020,78.14
3/27/2020,77.05
3/30/2020,79.85
3/31/2020,73.47
4/1/2020,72.94
4/2/2020,70.46
4/3/2020,70.24
4/6/2020,76.28
4/7/2020,76.24
4/8/2020,79.22
4/9/2020,77.56
